Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Packet Length Mean,Packet Length Std,Packet Length Variance,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,Active Mean,Idle Mean,SYN Flag Count,ACK Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Subflow Fwd Bytes,Subflow Bwd Bytes,Label
8080,280156.74876690237,33,6,163.28852776616964,2470.2122223025112,45,441.55058837329875,859,846.9978846379746,308.37867187789936,344.0348309971832,37406.101267868595,38270.97422731709,415.1407682807683,107253.91101623673,70457.20917530525,304989.86708910373,168687.61209177878,84206.58717058238,13036.728815366927,2,3,2,0,0,730.1053223846617,214.6743008959393,339.321378253514,5325,15707,5656.157918786995,17878.89940144712,BENIGN
80,1000463.8977512188,19,21,5262.609602193666,15615.035885164223,1113,282.46029400630283,952,669.4092262341212,75.50836027969694,53.573212380985886,88220.75852252523,32845.838790492395,11.729120971303487,83437.4198485525,5195.697919473017,240358.07236079162,54165.02063170909,72856.79475004361,95930.50458344429,1,1,0,1,0,299.5563821321404,108.89928539606449,321.4684587591863,56440,52905,9666.709971963488,5372.9669093586435,BENIGN
443,25279.58973725944,454,169,50272.15029960348,2346.899301190732,192,94.28490291161056,21,38.696324365694714,78.75530394873306,33.356677237674695,2334.493625122436,239607.4820817708,424.1348823277407,14457.620523890613,1103.3837143095006,21267.719843056875,51192.56436645612,3640.8630710688803,16843.841026345373,8,2,21,14,2,141.44546817686648,105.70565034042949,98.76236874873831,25758,7111,10962.522712424436,1129.07131766656,PortScan
443,233863.2103707221,343,179,123474.77009324565,160.00540628563527,587,65.38545588103534,210,141.34834203405674,152.65496990109054,60.47276748361201,4341.705800447103,448194.5946295426,7272.043389423582,15226.24180467393,1369.3742805628608,12595.917890866322,77387.19630992434,1533.3406862877603,12990.24990865542,42,66,16,18,1,34.782238616773896,121.76587502512572,100.03458690693026,7467,1854,102034.59809802462,0.4912671878588644,DoS GoldenEye
80,479484.7385645495,15,28,934.7716596398886,7028.817954111449,85,97.7557551824486,420,345.7070222300273,133.9370998606014,444.7490480139835,40815.15611582955,152146.53227581442,129.1736699950796,16534.56383076761,57350.27364343697,384979.96974134014,70748.12501458873,92030.44463449955,561205.164662515,2,3,0,0,0,547.6089918649391,597.1218945005976,314.7286201895185,12550,25056,6487.1112619607175,20329.94446640267,BENIGN
3306,49206.16959738066,11,15,1226.8319403467435,4202.473936552103,256,775.5409000699314,996,535.1173732320416,71.77015099142999,210.68703860825286,203266.21681187817,70146.63226056629,25.476405192159916,40959.82070454072,51491.50310488659,184511.78071370686,961481.6396763921,27878.169127719244,365291.5334310086,0,3,3,0,0,616.1260665572667,390.482575706564,639.3077017476953,61800,43816,13681.234424867826,17820.416058990897,BENIGN
80,759189.2402959438,23,39,3573.037456489359,4316.6073974171895,1272,457.843810014344,1457,414.0741683622918,103.04448403914648,429.42827963601377,199005.92782993676,18283.65474471602,55.957612091345666,66982.40311825657,7100.229641373095,1284865.1178367217,825044.5977266774,34827.9643050447,44779.9602623229,0,1,2,1,0,324.68969075625307,249.1641402829864,758.1430746799066,27446,61457,576.6222984761962,30090.590467297217,BENIGN
23,31000.394046830308,456,189,7805.574728205168,1708.09972440879,412,95.64395666407412,132,9.931665296671516,174.13258949229265,34.56729318670681,493.8843131293935,1331.8323026889893,12440.721964509306,4200.2522357568105,124.49962628033835,66194.26826895606,6919.659986997937,3616.51403538206,8166.095419122411,1,11,15,16,1,122.0667324884812,177.04841034877248,40.47814010411797,11855,14090,75451.60219430189,6392.11165128105,PortScan
8080,378788.2343561071,22,17,2241.815596130085,3235.0814751035086,1468,386.48021812061137,920,611.8881417827522,493.4763017751636,456.27053185738094,116503.0758251362,64413.062290651804,110.96139630499313,19084.005017205815,103779.47917393346,592226.8369179678,351171.937561161,227827.6687237897,24243.035773936772,2,4,2,1,0,255.2324546720218,718.8390383416606,869.1222218598655,58775,2812,6919.249252052025,8974.769464613286,BENIGN
445,18245.255524357894,350,50,6844.756486512221,2458.8920540508034,322,75.8878906509237,76,140.54825453515292,17.53342487925222,62.62100484047313,2985.9402651275914,345664.1451875665,2550.2463997710097,2704.434930925636,3817.803443279531,74914.817279378,6640.492367907882,19071.749445970097,1653.1407260856263,29,64,4,4,4,24.27470285405957,120.31000948818698,113.86601684583815,8151,3224,15949.337750464121,2426.472379546803,DDoS
3389,74352.34213206198,466,174,25045.212871466872,1343.2755401631023,214,146.49259103775293,253,114.26386954052778,47.541642840492976,61.780502085782686,3404.1160711178054,758257.3173573301,3533.8644067127284,3307.99279648488,3411.913798705347,11486.652205128225,2950.5503209488465,4819.340344089123,13173.819391165509,28,59,0,3,0,181.65500018796598,130.78539402301575,21.339150194428854,8718,3262,31748.464579802076,2918.4128103603216,DDoS
0,30233.830879285328,78,56,26315.310744213348,1139.2329634897176,588,119.86827377362135,217,25.683005136317227,130.08788272814311,63.973588804180224,1659.1575765450739,674750.3059367201,1009.0806559129579,676.5949634093909,5322.932472159436,38056.76550035906,36589.917416709664,12502.86731995905,1977.2358682354727,23,78,29,7,1,75.05564754195578,143.13354950027815,0.06551261737274272,4972,1614,105650.52990927524,2499.496450067784,DDoS
8080,969302.1140318551,33,28,5938.575899746253,3249.445795773192,1188,147.88914309880664,981,488.03412471527173,563.0372272799942,181.85128255706928,69429.62417080377,100801.93918106395,118.30391369481286,156522.82436107646,15789.121860298272,411375.6325490902,505036.23599379684,43581.7790531324,220134.6140547748,1,2,0,1,0,112.84954349688365,246.3455259607447,888.4940926043665,24549,31622,11999.56112038965,12575.078900066808,BENIGN
22,8003.222876388072,380,19,16322.15039792143,2463.4149796682254,74,99.58349595819304,123,73.97191393688391,144.00413282571296,79.31803787684409,3456.538738166107,897719.8310292885,2649.722919968157,4774.403915826787,1332.8839253691513,15341.836201778178,246.95150835001078,11394.89599054615,29267.20959268113,43,37,21,11,4,156.62713322447027,169.8483793576066,41.98415494914441,7977,2168,30846.04216936112,76.35161061556188,PortScan
80,154306.88026599406,28,8,3999.546659977673,5790.00911894034,378,150.8451292663663,1365,749.4558224616004,640.0997792858064,42.71355343899307,204100.72915150915,78527.5357063148,164.05104046640096,62226.57408043936,84328.35445138486,113738.73187800628,670589.9719868375,30507.679496973855,197024.439212668,1,0,0,1,0,697.8369337174518,566.3624422419341,800.6604378924062,21503,8030,18325.902772831752,12189.633058052374,BENIGN
8080,294784.43379858206,1,17,15329.43907132548,9903.946797255274,361,548.9229773785526,613,548.1783335547549,354.3415907791658,446.58977858567835,17400.606722105444,19169.43306891923,1.511608096810395,307604.2978784852,89519.39444978215,222213.04240834544,695956.5200871959,82716.98472145785,304355.79695766035,1,3,3,0,0,382.93584653522106,470.1118476063206,567.9688226620533,33572,20391,4094.7984687256007,18896.285449874704,BENIGN
3389,36371.24597421675,38,100,77830.09597742393,193.08498587729989,560,94.0798241395051,50,120.0376908884356,114.74464794893188,92.85015612518319,3155.666823094503,389015.62536785955,1689.7365676001466,1677.6871968078547,134.60581078415026,45410.28612332319,55061.4576810623,3018.763298275169,6226.007349509418,46,23,10,2,0,67.73650267909073,66.02199556940569,48.6152022771619,3677,5344,76228.62970816751,815.8848511046568,DoS Hulk
22,110013.56189809598,269,37,94775.78842362775,2183.8690045039248,318,83.01509131194724,57,75.09952422258472,65.91185584234596,10.327173536881762,4615.240765702329,1816296.3817666825,14153.63077651229,10772.077187806,596.9646675251221,16001.369540206553,5373.080720891119,635.1319128571732,47541.18504307799,48,70,18,18,0,147.39611866961775,2.5743474624080775,72.21460743119957,11512,1948,233699.71395139038,4256.999660093093,PortScan
3306,1313688.8597712764,37,27,3160.2128407111386,2755.9234304952024,503,774.466857586984,766,772.2310178673749,591.6703160212087,34.219582485203404,79598.85758527146,77590.29050913092,51.84427137595446,181397.46977970906,2222.966912279674,355965.2580161897,86147.22823403942,42285.44869618397,550928.7746205422,0,4,1,1,0,588.6150976838065,747.1040168281648,587.0427041708193,12346,15882,1205.0703910114023,7220.307067684449,BENIGN
80,49610.2859133967,22,33,6529.481643129955,14613.612754858601,1352,758.2508382427548,831,235.96403568038264,203.73092226190272,129.69706996986906,94441.45683245156,38543.261342811275,5.5223375413798825,111089.17386973536,60364.643155824764,51511.388465570475,624053.9353715575,31126.232782318602,337387.94504501566,2,2,1,0,0,68.45095275275736,581.600456954054,770.9116265232957,24971,37915,992.3800728413032,24715.74757788397,BENIGN
443,231656.38953064175,48,11,323.84419168010453,12307.83193507876,1306,204.4367149362085,569,154.11234185218925,263.4206659684222,106.92218201519864,166504.58435394437,243.4541236795163,49.707618979354294,22646.791144128976,143180.96937951713,384023.98103984166,19694.690296714467,14725.451494178054,306091.88973240333,0,2,3,0,0,596.8425213931538,219.167362560224,864.8682507638931,21782,20652,1075.6562088643968,9230.135293572981,BENIGN
80,617137.1863938031,44,21,14466.618251781387,1622.9321373810956,1369,50.2470391293429,792,544.7273894516088,504.7758449502151,489.3490245486787,92160.4467887861,7415.4669965725425,17.54411811773891,51593.2342255605,68740.89992295195,190955.99989183125,249690.8606109345,86791.77302307263,296400.00725113176,2,3,2,1,0,133.3442796349729,757.7140428564264,665.674897058674,2257,1718,6479.971286669932,551.7829683296663,BENIGN
80,128083.15345501355,19,6,3965.716060850966,8516.738355824962,1215,547.0616133100335,599,537.9365261036181,427.2430319343756,112.79233116377611,57771.226569069026,76492.11928278224,63.055990994832015,126106.67237149493,13646.360293359321,185242.87627250148,130244.31021062868,49819.75157432782,30750.03997740422,0,1,2,1,0,431.24482222660174,663.9556871771038,685.2348741657597,8794,52571,9925.181868032436,3613.454239422617,BENIGN
443,534157.6574754678,14,21,3493.718602169913,18971.58795700149,1158,406.7311679722099,599,299.17599455818504,629.5805330078022,191.83948965595505,242117.1906207269,5110.706598622683,456.0525848302179,17056.971556831846,18412.723279252757,894584.0657801803,62929.31991807639,71423.72471623072,196973.37516636623,0,1,2,1,0,561.6914258417211,439.2304168761251,793.9555799101913,27383,1499,9519.065674871661,16935.840857039097,BENIGN
80,89693.10949456297,3,28,1718.3340639687935,4575.954782262103,446,300.9938931676977,869,419.291686756236,365.71138565432807,156.04450854730118,130301.32696023582,180902.223486857,1.2641533699941336,38881.29166689385,54814.685764346534,198202.9945670644,193042.96463574615,36431.57451818972,172238.62700573297,2,0,1,0,0,515.6321242483327,144.38702683454028,839.7727319674702,35938,43142,1224.8481628060588,1634.4904756479536,BENIGN
22,25999.32894756034,24,26,78042.77347004128,352.71871144402076,75,5.432947192144955,276,0.857995799217337,170.4085644585091,3.1266074531140164,9124.357309787925,79490.40560394223,2573.3516755534292,2852.45903165825,915.7066502725439,64530.302655462925,37308.29859734317,15850.361859155953,7064.141534994719,26,46,25,1,0,94.14853003694066,125.80027355542234,36.412242971223776,21173,7198,61003.93937779471,1312.60615129571,PortScan
443,49390.23912159283,124,102,1060.4347341115158,3849.7168372292417,347,92.7708231896923,80,0.7018883460829572,210.2519469545947,30.364821535040864,6487.477668265008,232228.9444847447,3286.302820052173,2104.4322946185184,5500.639749675023,6170.61817518267,10737.99385655797,917.2900366563387,3144.2172087853455,18,45,27,17,1,30.23204042234573,135.93877854229257,71.24788632454312,27360,8271,48912.40003234702,121.09443171897598,DDoS
22,73452.93969689023,285,19,140184.23036605996,3108.91438832972,530,79.97669800650971,84,57.05121552867804,163.72685603617498,40.813127367031264,5298.77319607452,556869.537699789,8984.736994303637,2224.6805127335174,849.0048751436173,55793.048463578365,34419.1798161183,5609.559864271444,1788.3311819099015,6,89,16,0,2,45.06929691192505,59.921582811485116,71.05829058267592,10633,7413,46429.00647586993,993.7104970544475,DDoS
443,401203.06812342885,1,25,3899.479418859954,2368.6180210017833,395,425.1464435380633,1165,444.80219196544215,296.67047257764176,454.8710473106962,225542.60460551336,68694.92475508463,59.126106185147975,35968.11922686702,244350.15738028949,431841.4203611112,34923.43530748812,20296.937115433735,782883.3069369099,1,0,2,0,0,459.3076749093173,420.5547126683389,698.3277820555887,9720,55220,5530.1214043044165,708.8208011067616,BENIGN
445,38772.51100842164,454,167,21948.82969854471,1813.1775826322553,507,106.88942959491554,147,147.12748204106734,135.40526818117564,1.8257842869958796,4788.834373743023,754172.3785315654,2148.7047698068177,981.2496851423159,2337.2260367664962,38114.453467329666,37001.64052044904,7510.255544913147,8902.824566054409,43,44,16,14,2,194.4482003963495,162.35512955774817,37.884254795401944,5921,5574,32224.246110690758,322.5236243167017,Bot
80,4618.612877081519,402,82,503.4388857356056,2108.6250214459815,112,90.95721107801351,101,97.4752990562413,158.40728101924645,28.771644781570892,4713.172846533502,425898.63632678654,6470.144159239576,1143.0823913667386,2239.0483848249855,71461.69567014123,1504.4161891890412,9565.508206661283,1989.7549566857967,24,38,0,14,0,41.21384070169698,61.45117405740734,125.05002206651889,11150,3545,40179.21857097281,2452.7760563371335,DoS Hulk
80,26447.930431859622,348,5,40208.10720486126,1487.876842877123,492,34.23159244731624,221,142.54134351903872,65.3041120908654,8.115062319886057,9392.207741784445,173799.87127665954,2081.3626903303634,5480.458877965046,1303.3814910966641,24692.31860098424,41012.82233580239,2645.061481905675,2902.2652883003357,15,29,11,16,2,12.220422219165595,165.4117913333222,82.28624682664766,25745,4442,2753.209258065636,501.8693890002042,DoS Hulk
445,39458.36747208697,261,163,122482.24956857276,3720.197363152805,349,101.22019777015963,65,127.15101641297196,157.72496123944435,0.5790030306810245,8101.212430709327,6183.177356072661,520.2424636804931,71.87634166411453,2722.7933134078507,49264.19149538336,10225.381415247168,2625.6085632777467,927.8124853481643,34,23,20,17,4,68.22654284570623,15.45096683914242,133.74226508265713,23134,2295,262820.03580900445,1698.8496011495008,DoS Hulk
3389,30993.05397150915,146,111,6644.59606204606,1285.2833173691388,18,166.88574571352314,61,30.22231118807023,141.69742535667183,35.32243330412152,3243.6113254299626,465661.37113571254,7709.023755392535,6554.384643264215,728.2766666081309,3881.99584380605,73499.37395391967,911.1491610143711,22513.265646325654,46,11,21,17,3,66.80469941282085,38.15115535081717,149.10508701018486,10519,13820,65648.23881265135,793.2118467487729,Bot
80,688319.8311473374,43,26,335.972048703148,28285.983267351392,122,95.11892471800729,40,203.75297384718132,233.35237880246632,14.956155031657232,12064.44974303109,8950.154055677878,61.5852535868353,293092.2510955695,72761.69423265607,1018468.0537746007,13670.062114507135,63321.681100111826,5443.170714781918,0,0,0,1,0,233.0919958360428,623.3381288929171,289.1538791985878,59225,5294,600.3407284661718,6210.87774830699,BENIGN
80,655672.5442586889,6,13,9500.644989595974,659.1914474529747,1473,462.77849002756767,985,873.416626877064,143.29786524113075,224.2661325926438,246859.87597475245,174500.55289871237,26.858152611878793,49664.191720634735,60730.68200419174,138040.80035815865,615842.1795505615,5777.818947012485,102696.29356303114,2,4,3,0,0,507.4937702257419,536.7359318905894,52.67573279215999,42745,33338,782.1851695855868,1277.8561205317228,BENIGN
443,86275.38411902382,165,176,7233.364678219185,397.0718169555857,424,137.17772893408875,159,22.696869823112927,133.4627605553287,12.829641647033752,7289.908076988217,1334891.905085769,3534.245060909379,2103.7157119753983,1953.2613831415294,71036.14205526398,5079.011631763819,8602.820395387154,13878.553190152525,47,45,7,6,4,85.55498379708087,68.47797898379208,13.338696074529366,21772,14801,130817.47252245403,1226.2043244550396,DDoS
3389,23524.033180276372,71,113,36002.63648373342,4682.194241489433,410,173.95980582077794,268,46.96560903460206,146.09236870245013,70.04085208816471,7721.015585831472,135771.9458882144,331.7520423967005,731.5373094212475,3200.9862807934433,1716.4837492243903,35390.2098233394,2516.103120616618,2200.4952629042577,1,84,15,4,0,5.549156679811351,28.25835912913317,53.32260549686788,16943,6972,60472.65526091558,51.605098259056575,PortScan
22,63168.30067677679,439,83,4649.877859861378,259.2428825073903,510,69.0262992945588,169,113.45824264920509,37.83257943083721,26.356080475180622,2329.069305571355,612996.3817609362,7199.212969256335,7150.463041487871,1511.2560747281145,6098.634934919987,799.866544765017,8012.63190830187,10231.422986107382,27,70,18,2,0,5.0846621281211535,5.269489838571673,33.22610656266545,31767,14538,88257.30693717439,121.92036251313465,PortScan
80,1314450.407280412,8,9,2238.8969662860763,2505.5871417668154,377,254.44822416967367,1064,481.7082773403032,410.1864861487629,93.3537676121563,130505.9788408706,54898.12405923008,473.80447764676194,57785.81582647995,10174.20898724772,454042.4770674778,739504.7178178726,20584.922371865192,68895.64883231718,0,4,1,0,0,300.107306944165,308.8054701441866,163.36742110117916,20581,25236,648.1618690931236,24234.179571619356,BENIGN
443,148759.81021354016,3,31,4259.106534093014,3368.918448253487,245,549.0454197373085,629,734.0271182011195,599.1489141598518,185.75630308278386,134031.62024289812,310136.8855894694,5.484671035938355,70737.11737994346,74144.53091409735,259129.46797218005,1524370.5691049946,18760.263236236406,1061723.251770678,2,1,2,0,0,454.07884275485713,328.86243172956495,548.9511855177708,44353,47166,2608.9506395468593,5990.2085855382475,BENIGN
8080,157241.31234224918,5,4,2697.0331350212077,3882.4973461611376,249,460.8601297838884,530,103.41641801585214,149.80484939333195,245.156257467062,240844.81190878886,13523.39200651324,129.16750173199506,22565.585796606978,54742.65518404197,75365.89152105256,557636.3532270495,11866.738043646284,528315.0190750576,1,2,0,1,0,694.3977324298971,729.5039622515299,515.688768138714,37442,36606,1787.256193287356,2943.9653015116446,BENIGN
445,3680.423561629017,52,46,95893.53639636288,3367.308873644881,288,198.28783103431635,218,32.963990911627405,175.22966295047644,76.26077425574199,7737.717143239394,156652.56175957536,1430.9200580310364,4625.356724205978,539.5999991104823,61973.222376749276,18415.399938276278,1432.8159968226712,391.46499125292456,47,83,12,1,2,157.7104226242484,177.73773915291247,51.45592994634258,8859,13673,155476.75595743948,984.1090498840497,DoS GoldenEye
3389,20156.70452743916,441,101,24046.311373438453,4009.1648267951455,426,138.90876932373644,57,31.517806425407606,122.23347302634888,1.8455077523558572,5920.715779926562,149105.28653925715,14007.244911109405,4908.788887172799,2662.0808811231936,46344.43422551282,104967.9602381293,397.4992201093908,24286.828530289775,14,56,9,9,2,47.99702766421339,98.78105214557955,1.9489188550628422,25130,13774,14938.793780085285,230.085890021346,DDoS
80,69162.24074866115,14,29,6901.338039484917,19783.750161965916,673,100.1992147873658,965,415.13699543602064,616.5086505058753,253.115590428409,156687.8780954688,12087.486568105729,225.5661977848573,52630.372420760374,24148.15936685596,393264.0738485198,565438.5098964175,66841.10033336552,175427.20735421716,2,1,0,0,0,380.81820941204126,338.85440383079384,868.8201691385447,44875,12850,5117.8294417877405,3467.952424700605,BENIGN
443,973907.9451914555,37,6,2562.0974631207573,12596.825996239391,392,688.9276089433876,874,212.69200332424475,483.16216788035933,188.16740582394812,22660.92816826581,7463.772744324024,149.5647240952108,45633.25735700473,41065.99440374229,43194.360749499196,178982.96259823797,60681.61776561576,44999.37174813848,2,0,2,1,0,556.0353301061224,504.34705811942587,534.4681917122371,43767,38524,2393.0038414095525,2403.4621761122125,BENIGN
3306,408535.6067550733,19,1,6311.600415112737,29719.415588493408,1453,130.33383442131714,863,142.4878148189211,152.92243852771605,134.35810463521136,82904.36389227686,70155.44685224819,2.07286675775338,5903.963211366519,2917.388061495659,563988.1916529952,692108.2027472337,24709.114813494685,243551.04245864082,2,3,0,0,0,620.7167420224073,487.54009620751356,722.3602224163297,12974,36234,97.77396431920363,4946.741320310144,BENIGN
23,116371.32467546889,300,90,6341.324774080024,90.35653662674176,317,68.29885780443203,70,104.0799616550822,10.698586676789912,1.0685223614505523,8506.921160497584,140080.36627945516,3118.964713011983,68.35908204147398,4629.648109453729,93704.43735025592,2986.1817068090004,8060.369613395403,1130.5467958893828,38,2,8,5,0,16.226992691278276,11.321777706130076,5.057649233956651,27622,13982,60981.40999858218,827.5340975415643,DoS GoldenEye
443,12994.155183240908,487,66,393.3014681718269,2107.42096639223,462,157.05865325872077,60,63.209628815891364,174.6570359043459,71.9014192791371,3720.8855728596777,194893.50092762438,12663.72814781412,1826.942770032357,1174.3929819325822,42096.996281463274,5819.907971559635,2112.7901539989593,8455.562387583353,42,69,25,17,3,62.26599518321687,84.45520721832331,65.5530969323143,8886,15053,14870.803652911945,220.27638361564993,DDoS
445,10595.895868561838,408,159,18250.327003336733,2607.2416732532583,1,111.12574412296648,172,126.89889528401923,43.03367366489883,88.27317511488634,9795.798195812626,639102.1640437869,6223.9227193566,1876.3061436910891,1197.1105004998308,18608.037469868865,21316.978553573652,4023.628440645789,3312.277631879322,0,15,20,1,0,131.23530692298573,4.582066728077239,31.66062059085165,25055,3874,12105.956957409384,1759.4180935652778,PortScan
443,396746.1962019682,7,17,1399.268175894118,3538.90379318624,200,506.86618594131187,328,606.2706944389256,324.18500028040705,148.99281684814542,181195.92987821664,11518.568720717456,29.391137374018488,35194.28974765117,35002.89067970426,153850.03230895635,256779.97999763253,66771.46061570144,1606.1296569664728,1,3,1,0,0,339.59083654345636,487.1745555206608,291.6961266940199,16808,60583,3034.3464734167674,4761.824883152331,BENIGN
0,55815.09699606755,140,39,74088.71007671171,3384.627937714085,599,169.56857817785783,186,145.8264763638425,54.65990719662459,65.3026927938362,8236.747064992864,48246.49331791841,2071.551938226412,2278.8928338313112,2667.686460264434,42072.492246065915,25529.959249763186,961.269754544983,9616.164981237414,1,4,24,0,4,170.94434352850124,87.61093864974355,74.48560095076792,17839,11732,188554.04355423772,79.37862668132576,DDoS
443,1234035.881710052,42,3,6743.464898459403,31742.287777818015,1420,53.26850497490272,959,815.8673365282192,68.612116555313,478.30255878676473,246357.66594406049,672.5251904192629,49.63902444370308,104426.72020475332,33478.516388383636,159078.8822239666,764894.9802819245,1368.2625981295132,27884.265067212993,0,3,1,0,0,359.1444412893361,497.1626762256476,780.095780960284,30165,19476,35.04099696311625,2685.2175173135493,BENIGN
80,12491.439372632583,485,58,71481.01674210168,1165.4100230696768,222,107.72471309840157,27,42.31565829543633,159.55871520511238,16.423965555043985,2808.4232850082212,398225.2270642524,1654.5626586786318,7466.965778535997,62.641958129580374,23093.02473598489,100764.32674545718,8408.743551732285,25146.387252722965,13,34,7,17,2,147.63196468327467,61.076440233794685,63.94896344599783,2618,6345,194556.50977321703,393.3470886459049,PortScan
3306,250170.54280441985,7,2,1160.1007017224297,2178.9379313156564,1041,508.66354696294013,944,180.98509137652013,605.4952465361979,166.10996541120926,13162.31882209157,8774.484339642739,151.99870474451552,96914.49623788125,12754.53423336992,453003.7160651356,135335.04833343506,17274.689911119025,39322.05743058868,2,4,3,1,0,646.8668947527696,80.85438792178985,489.6887323470929,5472,59959,9165.030625567246,23897.014954156406,BENIGN
3306,180309.4775378338,44,32,24078.35406542023,8623.408217544456,1476,186.60653272971803,1193,167.8452700331672,274.04323971402164,259.31323061809337,67681.51131194441,43614.97312442362,30.37076275939863,154812.24196994706,34962.94708319568,54490.061110782706,319184.3740123781,14014.554871582155,65782.50882053576,0,2,1,1,0,360.1452658480034,498.7887918111508,405.0488490642964,2862,22557,2949.334409525552,2831.1492248543786,BENIGN
443,62347.68265054049,366,116,297.2431331642005,136.1392156467185,225,32.73178533601986,84,2.5452709825312003,52.33784790517696,0.327477221635164,8851.339102858841,432083.7704928715,9084.214415437056,679.4616877189683,4151.356860090231,71349.66305200869,4612.684550269595,3439.606244805901,6023.81979484447,1,66,0,6,0,76.30759155389377,118.13164918937356,132.25920621069375,23137,2535,11915.564308839643,2010.2564342380642,DDoS
23,35786.063035521554,372,150,1835.845234543147,1198.0177922774194,590,141.33741979422558,46,100.4074719151974,33.5155642843335,59.26795046265491,7266.486013410435,842827.6479638685,11533.03141769448,7970.47025498297,1043.654012723141,4351.251485193179,82090.96615182815,865.1055243795332,2844.7584669470616,6,84,6,4,1,55.68749416110721,116.25424483354601,14.687108439908014,7123,8118,130267.02422858257,2090.0416704518357,Bot
3306,234883.64682503996,29,33,445.5611375884928,5702.707938565527,1184,785.3005465156838,836,651.6901385436644,389.7857533304522,486.0323117461887,60549.97037717474,28317.775208284635,209.94502684458425,68285.22076953802,63855.607811478745,187246.32965159914,318408.7359088278,6540.87286221397,170803.7758127217,1,2,2,0,0,773.151731086813,75.5547501976818,867.1195430672269,4765,27317,6855.555444311576,1546.6135942238975,BENIGN
3389,112435.81108736622,145,56,22314.788243551437,3384.636744064958,367,113.45248590121564,270,143.82944828109993,122.33417170978558,72.07210404624334,2578.233522959158,224684.38437647314,10017.75096678144,304.07861710386914,2955.4094443365066,15922.668418826155,9642.280261084425,1488.4929239499536,7451.952530201783,9,10,1,4,1,116.70824671357518,55.855198870323754,65.95578624444552,9615,9904,18681.08303046248,175.22804821862766,DoS Hulk
8080,898653.9273006008,25,4,3548.9585206958322,155.72677657446783,685,118.03580929344449,862,827.7763856627246,309.96591950157546,36.318236991849915,84088.99728805751,38091.8381487469,237.67023883226824,129872.95728001831,172802.002699642,541863.5028847869,272578.38488015224,10481.272219583154,68978.72321486138,1,1,2,0,0,697.0178474262954,472.3626306519512,898.6938465424603,49865,18456,4233.265045410186,16891.86513409392,BENIGN
80,181333.9167618875,4,38,857.2100385920002,12678.984673610594,138,178.2319569067358,901,146.69766966500646,175.9479798739369,134.9034069444243,41096.73539718234,38820.1257242271,196.94061428411396,10093.75487632921,23583.626326881455,546040.3949801613,27386.441780540194,36911.90665460362,82029.85365116918,0,2,2,1,0,413.33198782300053,348.22381176374205,69.93309334455563,29239,51319,10570.13435456203,23851.68309807416,BENIGN
8080,316510.2171458761,13,13,5010.580883538896,6044.408667794509,255,84.9116729433365,189,77.92125999592197,81.2574339576421,205.80227697435478,35192.7300800132,24402.759245976646,42.12869422784264,33220.089110133864,42347.12085089031,257228.77553531184,32575.96216528866,47789.0319703585,27468.557231680592,0,1,2,1,0,674.6694027347311,82.03139031008223,331.5317912734213,35883,24660,2346.1486531885876,739.898825754992,BENIGN
80,1035022.0235093967,32,23,3730.212549297603,6111.774588754296,777,605.8818992126008,656,680.8245682242972,159.02278934296623,123.46229465801676,204572.6255323525,77840.92911671363,9.146052556335428,43485.40168237066,40046.38443966068,273979.4898049234,447306.3288720523,22472.023604569975,110644.34780081481,1,3,1,0,0,356.61977736456913,484.68809582410523,244.1168516179427,43069,30150,104.97616289791954,3892.890708820223,BENIGN
443,27055.647364199445,27,13,4161.417521134256,25184.04611922823,477,145.1174637318091,728,625.5136031079822,68.35753880250806,85.92990918865344,59231.25128796261,20640.518579051703,6.517369190798081,192691.76381028036,21136.24683187091,514019.6473632732,745976.2582923744,28061.479191287657,107653.71982418813,2,0,0,1,0,225.21467261405158,175.00404931104526,842.4540238544034,35151,25803,2398.1913240814165,20710.95725040076,BENIGN
8080,1099765.9475549362,34,20,26348.460601369447,5327.797168380201,511,547.8256201339782,435,469.52644121577,337.16354801761014,258.43861035799165,55083.32553895341,44848.28294860278,62.971480632222075,146629.78245060006,95486.85877527106,547690.645119554,369157.15294288675,4121.061741908493,499395.4391177718,1,4,0,0,0,685.5936524933255,722.6835013009594,75.31049779506112,40637,59132,4600.099295702311,23820.538917489135,BENIGN
443,123708.0974854652,28,33,145.15025917366407,3036.0556352778035,442,466.5483081991718,256,87.1390752403242,482.971427546618,400.24276310316,220723.6582984933,30403.23867501985,4.158728473719701,200428.06458461765,63569.78329602401,425053.22578210116,55607.55342279913,8929.52778403673,456594.83823591005,0,0,3,1,0,310.21710479559636,493.0240932185896,517.6531134467295,51549,64170,1542.1388193756152,2799.169829293902,BENIGN
